ablation,country,n_scenarios,jsd,pearson_r,spearman_rho,mae,rmse,mis,cosine_sim,n_criteria,flip_rate,mean_reliability_r,std_reliability_r,mean_bootstrap_var,std_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,mean_positional_bias,std_positional_bias,mean_delta_consensus,mean_delta_opt,mean_delta_opt_micro,std_delta_opt_micro,final_delta_country,final_alpha_h,prior_steps,util_slope_hat,util_slope_se,util_n_obs,elapsed_sec,model_Species_Humans,human_Species_Humans,model_Gender_Female,human_Gender_Female,model_Age_Young,human_Age_Young,model_Fitness_Fit,human_Fitness_Fit,model_SocialValue_High,human_SocialValue_High,model_Utilitarianism_More,human_Utilitarianism_More,abserr_Age_Young,signerr_Age_Young,abserr_Fitness_Fit,signerr_Fitness_Fit,abserr_Gender_Female,signerr_Gender_Female,abserr_SocialValue_High,signerr_SocialValue_High,abserr_Species_Humans,signerr_Species_Humans,abserr_Utilitarianism_More,signerr_Utilitarianism_More,seed
Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),USA,310,0.05619513742871961,-0.38356117821791075,-0.028571428571428574,18.94452107953241,20.944749006429976,0.5130394785641839,-0.3835611782179105,6,0.0,1.0,0.0,0.0001682861264621898,0.00024240814361423072,0.3162407865928065,0.3177446094251448,0.29319032829615377,0.0,0.0,0.7445387690298019,,0.7445984178973782,0.24608634046520092,0.0,0.0,0,-0.0022178083658218025,0.0830875398659548,20,0.47343993186950684,50.12370914220809,79.20219438265315,50.010890875543865,56.0298882980414,49.35727149248123,74.5377281560045,50.04958768685659,58.8095535738558,50.28689496219159,67.9307274803549,49.567032754421234,76.5524214999873,25.180456663523273,-25.180456663523273,8.759965886999211,-8.759965886999211,6.0189974224975344,-6.0189974224975344,17.643832518163315,-17.643832518163315,29.078485240445055,-29.078485240445055,26.98538874556607,-26.98538874556607,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),USA,310,0.05620743840883533,-0.43048217470277983,-0.2571428571428572,18.936498368851446,20.938523551122525,0.5128869866749862,-0.43048217470277966,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7445387690298019,,0.7445387690298019,0.2454577660723691,0.0,0.0,0,-0.0017736226320266921,0.08314491257600251,20,0.28522324562072754,50.03945529460907,79.20219438265315,50.006214891161235,56.0298882980414,49.405814011891685,74.5377281560045,50.06024271249772,58.8095535738558,50.30292995274067,67.9307274803549,49.628866314888,76.5524214999873,25.13191414411282,-25.13191414411282,8.749310861358083,-8.749310861358083,6.023673406880164,-6.023673406880164,17.627797527614234,-17.627797527614234,29.162739088044077,-29.162739088044077,26.923555185099303,-26.923555185099303,42
Full SWA-DPBR,GBR,310,0.05743765699403753,-0.13089204428606707,0.08571428571428573,19.03351497137743,21.135558569668145,0.5177133392439521,-0.13089204428606707,6,0.4290322580645161,0.9947605261603314,0.007246725545251143,0.00021120144723628842,0.0002941955277408666,0.31152555524341524,0.31766539797667537,0.2898766523407352,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,0.0005394135637494224,0.00887054464524798,-0.002480204636507563,0.9279215377612339,313,5.5376802836308846e-05,0.0005069526572041407,20,0.5463602542877197,49.944377318000036,79.86732647450006,50.03608870623998,54.830638199490686,50.04927803962664,75.1475184681438,49.98994031539687,59.827081815426396,50.047447557088745,67.6880909457592,50.06176681939859,76.9693326806953,25.09824042851716,-25.09824042851716,9.837141500029524,-9.837141500029524,4.794549493250706,-4.794549493250706,17.640643388670455,-17.640643388670455,29.922949156500025,-29.922949156500025,26.90756586129671,-26.90756586129671,42
No-IS (consensus only),GBR,310,0.057428141889853124,-0.33257882425256635,-0.14285714285714288,19.05587154848098,21.15505507099222,0.518190904044087,-0.3325788242525664,6,0.15161290322580645,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,9.968333667324435e-05,0.0034722454383083736,0.0007145092909016648,0.9279215377612339,313,-0.00016790336258336698,0.0003294718352024718,20,0.3417801856994629,50.00013151746137,79.86732647450006,50.01223517777101,54.830638199490686,49.99001426676108,75.1475184681438,49.986245974186176,59.827081815426396,50.0175937696982,67.6880909457592,49.98853858725173,76.9693326806953,25.15750420138272,-25.15750420138272,9.84083584124022,-9.84083584124022,4.818403021719675,-4.818403021719675,17.670497176060998,-17.670497176060998,29.86719495703869,-29.86719495703869,26.98079409344357,-26.98079409344357,42
Always-on PT-IS,GBR,310,0.057223822937745916,0.3683363260010884,0.2,19.037136165735838,21.127686489924038,0.5175205134580766,0.3683363260010884,6,0.5096774193548387,1.0,0.0,0.00021565779941450406,0.00030623392780413056,0.3134609413243109,0.31448126387211583,0.2891632449723059,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,0.00021138238033369905,0.009708802631723832,-0.000802348580457822,0.9279215377612339,313,-0.00015442015107533622,0.0007782706120003513,20,0.5245211124420166,50.002713508124685,79.86732647450006,50.008041234848086,54.830638199490686,49.975242635130165,75.1475184681438,49.95548197813008,59.827081815426396,50.03968292960811,67.6880909457592,50.12600930375929,76.9693326806953,25.172275833013636,-25.172275833013636,9.871599837296316,-9.871599837296316,4.8225969646425995,-4.8225969646425995,17.648408016151087,-17.648408016151087,29.864612966375375,-29.864612966375375,26.843323376936013,-26.843323376936013,42
No debiasing,GBR,310,0.05303348438220184,0.5713743466600819,0.8285714285714287,18.57644371352708,20.483700755226952,0.5017461489416846,0.571374346660082,6,0.0,0.9836689330651424,0.022880257041996293,0.000669795823117681,0.0009546179767867425,0.7242547831227703,0.7202605653193689,0.7035393220763053,0.0,0.0,1.868001772703663,,1.5407899616226073,0.5156176769361379,1.4887647738099707,0.9279215377612339,313,-0.0020472037922767165,0.10994562756519588,20,0.5071146488189697,52.79874545066381,79.86732647450006,50.00252353832389,54.830638199490686,50.04021608400046,75.1475184681438,49.89213629611819,59.827081815426396,49.97744901745609,67.6880909457592,50.16025591629051,76.9693326806953,25.10730238414334,-25.10730238414334,9.934945519308208,-9.934945519308208,4.8281146611667936,-4.8281146611667936,17.71064192830311,-17.71064192830311,27.068581023836252,-27.068581023836252,26.809076764404793,-26.809076764404793,42
Without persona,GBR,310,0.05727361035066685,0.5460509885043948,0.4285714285714286,19.03167654226506,21.12547046820688,0.517466232233417,0.5460509885043949,6,0.2806451612903226,0.9947445389024735,0.007925387178945087,0.00021206466382168722,0.00032369006351718924,0.32046648038010445,0.32202050868541965,0.298413411696111,0.7316037427994513,0.24038485802900783,0.00036032214280097715,,0.00037397252576005076,0.01192265350332583,-0.003661578877265533,0.9279215377612339,313,3.6058929043726145e-05,0.000860404322556291,20,0.52547287940979,50.03156406135456,79.86732647450006,49.99566352659212,54.830638199490686,50.04126898842593,75.1475184681438,49.99149830667186,59.827081815426396,50.064353296544354,67.6880909457592,50.01558115083626,76.9693326806953,25.106249479717874,-25.106249479717874,9.835583508754539,-9.835583508754539,4.834974672898568,-4.834974672898568,17.623737649214846,-17.623737649214846,29.835762413145503,-29.835762413145503,26.95375152985904,-26.95375152985904,42
No country prior (a_h=0),GBR,310,0.05724935253192403,0.18962605065047058,-0.08571428571428573,19.021490769742396,21.115050805205072,0.5172110036569552,0.1896260506504706,6,0.4774193548387097,0.9943592959417485,0.007989969210859517,0.0002275709977436238,0.00032458156002018073,0.31152679136683864,0.3138220514020612,0.2890654048612041,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,0.00015785777077619587,0.009576411847565294,0.0,0.0,0,0.001088795065879847,0.0013520640826279937,20,0.5255405902862549,49.96291667222977,79.86732647450006,49.97912194047656,54.830638199490686,49.952738881111145,75.1475184681438,50.03565266728401,59.827081815426396,50.05088187754154,67.6880909457592,50.21973192691803,76.9693326806953,25.194779587032656,-25.194779587032656,9.791429148142385,-9.791429148142385,4.851516259014126,-4.851516259014126,17.637209068217658,-17.637209068217658,29.904409802270294,-29.904409802270294,26.749600753777273,-26.749600753777273,42
No-IS (consensus only) + Always-on PT-IS,GBR,310,0.057428141889853124,-0.33257882425256635,-0.14285714285714288,19.05587154848098,21.15505507099222,0.518190904044087,-0.3325788242525664,6,0.15161290322580645,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,9.968333667324435e-05,0.0034722454383083736,0.0007145092909016648,0.9279215377612339,313,-0.00016790336258336698,0.0003294718352024718,20,0.33518314361572266,50.00013151746137,79.86732647450006,50.01223517777101,54.830638199490686,49.99001426676108,75.1475184681438,49.986245974186176,59.827081815426396,50.0175937696982,67.6880909457592,49.98853858725173,76.9693326806953,25.15750420138272,-25.15750420138272,9.84083584124022,-9.84083584124022,4.818403021719675,-4.818403021719675,17.670497176060998,-17.670497176060998,29.86719495703869,-29.86719495703869,26.98079409344357,-26.98079409344357,42
No-IS (consensus only) + No debiasing,GBR,310,0.05367280159216669,0.5597381969983963,0.8285714285714287,18.647650535033687,20.58363501820462,0.5041940284628486,0.5597381969983962,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.868001772703663,,1.868001772703663,0.597019242500505,1.8022127768096659,0.9279215377612339,313,-0.00095990760638623,0.1138129520565953,20,0.319047212600708,52.40162822318023,79.86732647450006,49.9984697933086,54.830638199490686,50.03065344668776,75.1475184681438,49.938327623704986,59.827081815426396,49.977352532951805,67.6880909457592,50.09765375397994,76.9693326806953,25.116865021456043,-25.116865021456043,9.88875419172141,-9.88875419172141,4.832168406182085,-4.832168406182085,17.710738412807395,-17.710738412807395,27.46569825131983,-27.46569825131983,26.87167892671536,-26.87167892671536,42
No-IS (consensus only) + Without persona,GBR,310,0.05727065456378198,0.5231937298052568,0.48571428571428577,19.025137714762256,21.119299940700305,0.5173150857950678,0.5231937298052568,6,0.16451612903225807,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7316037427994513,0.24038485802900783,0.00036032214280097715,,0.00036032214280097715,0.008609967585925596,-0.002364942064509171,0.9279215377612339,313,4.2634354496707846e-05,0.0007160560872969637,20,0.3280601501464844,50.034814504042316,79.86732647450006,50.01928859871968,54.830638199490686,50.011303137188165,75.1475184681438,49.98836355901696,59.827081815426396,50.05027849263279,67.6880909457592,50.07511400384199,76.9693326806953,25.136215330955636,-25.136215330955636,9.838718256409436,-9.838718256409436,4.811349600771003,-4.811349600771003,17.637812453126408,-17.637812453126408,29.832511970457745,-29.832511970457745,26.894218676853313,-26.894218676853313,42
No-IS (consensus only) + No country prior (a_h=0),GBR,310,0.05747113117324608,-0.3376863823428058,-0.08571428571428573,19.06673160693607,21.16702958599807,0.5184842185609032,-0.3376863823428059,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,9.968333667324435e-05,0.0034722454383083736,0.0,0.0,0,-0.00014647245407103362,0.0005449311075817621,20,0.3429832458496094,49.98901352286339,79.86732647450006,50.01823544502258,54.830638199490686,49.962565998236336,75.1475184681438,49.9595815440019,59.827081815426396,50.0286852568388,67.6880909457592,49.97151717543602,76.9693326806953,25.184952469907465,-25.184952469907465,9.867500271424497,-9.867500271424497,4.812402754468103,-4.812402754468103,17.6594056889204,-17.6594056889204,29.878312951636673,-29.878312951636673,26.997815505259283,-26.997815505259283,42
Always-on PT-IS + No debiasing,GBR,310,0.05300183260868652,0.5760232185502405,0.8285714285714287,18.575484333937847,20.48129268228253,0.5016871634419121,0.5760232185502409,6,0.0,1.0,0.0,0.00066078754652164,0.0009657811718921027,0.7210008807720677,0.723248214490952,0.7025377312014179,0.0,0.0,1.868001772703663,,1.5413851764894302,0.5192547803443368,1.4780172952448567,0.9279215377612339,313,-0.0016402296297181125,0.10994827733559183,20,0.49719715118408203,52.79056356590019,79.86732647450006,49.99790590652933,54.830638199490686,50.03146138597423,75.1475184681438,49.90381837272331,59.827081815426396,49.95263756376341,67.6880909457592,50.20069578549789,76.9693326806953,25.11605708216957,-25.11605708216957,9.923263442703089,-9.923263442703089,4.832732292961353,-4.832732292961353,17.73545338199579,-17.73545338199579,27.076762908599868,-27.076762908599868,26.76863689519741,-26.76863689519741,42
Always-on PT-IS + Without persona,GBR,310,0.05732127289944858,0.2973070530628181,0.48571428571428577,19.022584396733624,21.119627038066632,0.5173230980115049,0.29730705306281824,6,0.2645161290322581,1.0,0.0,0.0002002707934061525,0.0002947397851288306,0.3148637077981426,0.3193121936532759,0.2946492605151669,0.7316037427994513,0.24038485802900783,0.00036032214280097715,,-8.734036574981386e-05,0.01109466538801309,-0.0007395520944962594,0.9279215377612339,313,0.00015437280128424252,0.0008528009485154813,20,0.5116126537322998,50.07747151014373,79.86732647450006,50.00443093317525,54.830638199490686,50.01016537817413,75.1475184681438,50.034718511498745,59.827081815426396,50.062559561456766,67.6880909457592,50.005136309165096,76.9693326806953,25.13735308996967,-25.13735308996967,9.792363303927651,-9.792363303927651,4.826207266315436,-4.826207266315436,17.625531384302434,-17.625531384302434,29.78985496435633,-29.78985496435633,26.964196371530207,-26.964196371530207,42
Always-on PT-IS + No country prior (a_h=0),GBR,310,0.057259524576186105,0.2362397279181717,0.08571428571428573,19.02578673460076,21.119161237731287,0.5173116882800688,0.23623972791817172,6,0.5064516129032258,1.0,0.0,0.00018738830836724445,0.0002706396160326109,0.3143232868083062,0.3165285319570572,0.29227601073441967,0.7316037427994513,0.24038485802900783,9.968333667324435e-05,,0.00028369192563508066,0.00952569539276476,0.0,0.0,0,0.0011247336864471803,0.0011417084250989328,20,0.5157124996185303,49.991634488105774,79.86732647450006,50.044121529374806,54.830638199490686,49.986570378144584,75.1475184681438,49.96199081341425,59.827081815426396,50.016608126461506,67.6880909457592,50.17434284090996,76.9693326806953,25.160948089999216,-25.160948089999216,9.865091002012143,-9.865091002012143,4.78651667011588,-4.78651667011588,17.671482819297694,-17.671482819297694,29.875691986394287,-29.875691986394287,26.794989839785345,-26.794989839785345,42
No debiasing + Without persona,GBR,310,0.054096222966445805,0.5346444541006664,0.48571428571428577,18.669418268381722,20.625523158857867,0.5052200741715923,0.5346444541006666,6,0.0,0.9954955878476393,0.005934106375964316,0.0001812977804396215,0.00023993026219058404,0.31766942119406116,0.31558902484755363,0.29098828680092287,0.0,0.0,0.7319640655671397,,0.7313774862597066,0.24082894817084127,0.6957111723775604,0.9279215377612339,313,-0.0037700101503222046,0.07744540756475578,20,0.49244165420532227,52.19141878993724,79.86732647450006,50.12823711909714,54.830638199490686,49.743483229268,75.1475184681438,49.828603685396786,59.827081815426396,50.07980354843422,67.6880909457592,50.34193260159172,76.9693326806953,25.4040352388758,-25.4040352388758,9.99847813002961,-9.99847813002961,4.7024010803935425,-4.7024010803935425,17.60828739732498,-17.60828739732498,27.675907684562823,-27.675907684562823,26.62740007910358,-26.62740007910358,42
No debiasing + No country prior (a_h=0),GBR,310,0.057411801472251035,-0.10068511357728488,-0.14285714285714288,19.072253114544583,21.16916865230622,0.5185366147707128,-0.10068511357728485,6,0.0,0.9824603121090505,0.02595840865504852,0.0007224422463636501,0.001097424831702752,0.716874486207962,0.7199638899295561,0.6995843448946553,0.0,0.0,1.868001772703663,,1.5362694876809273,0.5152089137102842,0.0,0.0,0,-0.0013839781284331716,0.11216928552976237,20,0.5033154487609863,49.93946582078934,79.86732647450006,49.96717699936458,54.830638199490686,49.98316993316015,75.1475184681438,49.98568375905355,59.827081815426396,50.0157356262207,67.6880909457592,50.00523775815964,76.9693326806953,25.164348534983652,-25.164348534983652,9.841398056372846,-9.841398056372846,4.863461200126103,-4.863461200126103,17.672355319538497,-17.672355319538497,29.927860653710724,-29.927860653710724,26.964094922535665,-26.964094922535665,42
Without persona + No country prior (a_h=0),GBR,310,0.05714711921995162,0.670550360200334,0.5428571428571429,19.0300696488211,21.11725666900006,0.517265036064353,0.670550360200334,6,0.21935483870967742,0.9949953268309613,0.006951087269350471,0.0002016746040374797,0.0002820531936047399,0.3171556465568081,0.3139300729478559,0.2937133851551241,0.7316037427994513,0.24038485802900783,0.00036032214280097715,,0.00037609880448379106,0.011781504217562902,0.0,0.0,0,0.0020362004637718696,0.0015393880714307821,20,0.5214602947235107,50.105276107788086,79.86732647450006,50.00161707401276,54.830638199490686,50.05979890624682,75.1475184681438,49.976637214422226,59.827081815426396,50.012398697435856,67.6880909457592,49.99384269118309,76.9693326806953,25.087719561896982,-25.087719561896982,9.85044460100417,-9.85044460100417,4.829021125477922,-4.829021125477922,17.675692248323344,-17.675692248323344,29.762050366711975,-29.762050366711975,26.975489989512212,-26.975489989512212,42
No-IS (consensus only) + Always-on PT-IS + No debiasing,GBR,310,0.05367280159216669,0.5597381969983963,0.8285714285714287,18.647650535033687,20.58363501820462,0.5041940284628486,0.5597381969983962,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.868001772703663,,1.868001772703663,0.597019242500505,1.8022127768096659,0.9279215377612339,313,-0.00095990760638623,0.1138129520565953,20,0.3070554733276367,52.40162822318023,79.86732647450006,49.9984697933086,54.830638199490686,50.03065344668776,75.1475184681438,49.938327623704986,59.827081815426396,49.977352532951805,67.6880909457592,50.09765375397994,76.9693326806953,25.116865021456043,-25.116865021456043,9.88875419172141,-9.88875419172141,4.832168406182085,-4.832168406182085,17.710738412807395,-17.710738412807395,27.46569825131983,-27.46569825131983,26.87167892671536,-26.87167892671536,42
