index,country,ablation,delta_jsd_vs_full_mean,delta_jsd_vs_full_std,delta_pearson_r_vs_full_mean,delta_pearson_r_vs_full_std,delta_spearman_rho_vs_full_mean,delta_spearman_rho_vs_full_std,delta_mae_vs_full_mean,delta_mae_vs_full_std,delta_rmse_vs_full_mean,delta_rmse_vs_full_std,delta_mis_vs_full_mean,delta_mis_vs_full_std,jsd_wins,n_seeds
578,USA,Always-on PT-IS + No debiasing,-0.004514830805715707,,0.37286959804225484,,0.5142857142857143,,-0.5159881738325964,,-0.7087089845332208,,-0.01735975388232408,,1,1
579,USA,Always-on PT-IS + No debiasing + No country prior (a_h=0),6.423506490810943e-05,,-0.23775628404136379,,-0.17142857142857146,,-0.025063446435673598,,-0.019942116234126672,,-0.000488480091648924,,0,1
580,USA,Always-on PT-IS + No debiasing + Without persona,-0.0032473195747793754,,0.3310817789445014,,0.34285714285714286,,-0.34853385550762894,,-0.4883702502162883,,-0.011962579185852529,,1,1
581,USA,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0011559396519199919,,-0.5737929848871957,,-0.17142857142857146,,0.11272039244381915,,0.15893105001956798,,0.00389299976832691,,0,1
582,USA,Always-on PT-IS + Without persona,0.0001803294649024359,,-0.6417227011648263,,-0.34285714285714286,,0.013228410684870795,,0.021089283828867877,,0.0005165798442144931,,0,1
583,USA,Always-on PT-IS + Without persona + No country prior (a_h=0),0.00011817803356235779,,-0.5987703834674867,,-0.5142857142857143,,-0.024953750236651473,,-0.016604429295018264,,-0.00040672379242923107,,0,1
584,USA,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
585,USA,No country prior (a_h=0),0.0004976431266053918,,-0.969028929195093,,-1.0285714285714287,,0.02378599905114953,,0.04652984483212208,,0.0011397437764957274,,0,1
586,USA,No debiasing,-0.004559568133016036,,0.3864984226510536,,0.8,,-0.49303832565576755,,-0.6889149433357531,,-0.0168749008735099,,1,1
587,USA,No debiasing + No country prior (a_h=0),4.2090563927704716e-05,,-0.23960419086149579,,-0.2285714285714286,,0.04795081893412245,,0.04565249169976937,,0.0011182531015107022,,0,1
588,USA,No debiasing + Without persona,-0.0033005727360537612,,0.33618699125293316,,0.34285714285714286,,-0.3534574357524072,,-0.4955653486192162,,-0.012138822383215453,,1,1
589,USA,No debiasing + Without persona + No country prior (a_h=0),0.0013386597698608338,,-0.6731099401596332,,-0.6857142857142858,,0.12949673054519906,,0.1838590688180659,,0.004503609031875189,,0,1
590,USA,No-IS (consensus only),8.193017539701725e-05,,-0.5069285083056636,,-0.28571428571428575,,0.00342786177276011,,0.0071609400614285335,,0.00017540649229152994,,0,1
591,USA,No-IS (consensus only) + Always-on PT-IS,8.193017539701725e-05,,-0.5069285083056636,,-0.28571428571428575,,0.00342786177276011,,0.0071609400614285335,,0.00017540649229152994,,0,1
592,USA,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.00010773921909004724,,-0.45728594443759035,,0.057142857142857134,,-0.0009817173788633227,,0.004495950270989368,,0.00011012784072839121,,0,1
593,USA,No-IS (consensus only) + Always-on PT-IS + No debiasing,-0.0036987414988153694,,0.37044840479809693,,0.6857142857142858,,-0.39695064132049396,,-0.5550446069021326,,-0.013595760713938976,,1,1
594,USA,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),6.0888175136109e-05,,-0.816914180570656,,-0.4,,0.007588333944468673,,0.009830132026824145,,0.0002407880756989389,,0,1
595,USA,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.0032710372086990763,,0.3326362246454627,,0.34285714285714286,,-0.35882864851677,,-0.499069280455668,,-0.012224650834143425,,1,1
596,USA,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0011682406320357164,,-0.6207139813720647,,-0.4,,0.10469768176285399,,0.15270559471211698,,0.0037405078791292734,,0,1
597,USA,No-IS (consensus only) + Always-on PT-IS + Without persona,0.00011410871875715961,,-0.699645291177065,,-0.6857142857142858,,0.009707817458039614,,0.014479567511127556,,0.00035467552098433774,,0,1
598,USA,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.00034312267941635777,,-0.9080188254426018,,-0.9142857142857144,,0.014428129544320711,,0.030302988289232502,,0.0007422685899014514,,0,1
599,USA,No-IS (consensus only) + No country prior (a_h=0),0.00010773921909004724,,-0.45728594443759035,,0.057142857142857134,,-0.0009817173788633227,,0.004495950270989368,,0.00011012784072839121,,0,1
600,USA,No-IS (consensus only) + No debiasing,-0.0036987414988153694,,0.37044840479809693,,0.6857142857142858,,-0.39695064132049396,,-0.5550446069021326,,-0.013595760713938976,,1,1
601,USA,No-IS (consensus only) + No debiasing + No country prior (a_h=0),6.0888175136109e-05,,-0.816914180570656,,-0.4,,0.007588333944468673,,0.009830132026824145,,0.0002407880756989389,,0,1
602,USA,No-IS (consensus only) + No debiasing + Without persona,-0.0032710372086990763,,0.3326362246454627,,0.34285714285714286,,-0.35882864851677,,-0.499069280455668,,-0.012224650834143425,,1,1
603,USA,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.0011682406320357164,,-0.6207139813720647,,-0.4,,0.10469768176285399,,0.15270559471211698,,0.0037405078791292734,,0,1
604,USA,No-IS (consensus only) + Without persona,0.00011410871875715961,,-0.699645291177065,,-0.6857142857142858,,0.009707817458039614,,0.014479567511127556,,0.00035467552098433774,,0,1
605,USA,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.00034312267941635777,,-0.9080188254426018,,-0.9142857142857144,,0.014428129544320711,,0.030302988289232502,,0.0007422685899014514,,0,1
606,USA,Without persona,0.00010960131585675131,,-0.5430077776323943,,-0.4,,-0.0016907517698463437,,0.003842528804209877,,9.41223489225873e-05,,0,1
607,USA,Without persona + No country prior (a_h=0),0.00024260458381526046,,-0.5866267419772422,,-0.6857142857142858,,0.03164845779584269,,0.041016442086835525,,0.001004693541771573,,0,1
608,VNM,Always-on PT-IS,-0.0001940921463876935,,0.6694368094090366,,0.3428571428571429,,-0.03216461170629259,,-0.03868021504353081,,-0.0009474678999776276,,1,1
609,VNM,Always-on PT-IS + No country prior (a_h=0),-0.00014335059447987547,,0.4973901436402851,,0.2285714285714286,,-0.058685310299953386,,-0.06050405789438429,,-0.0014820406920904583,,1,1
610,VNM,Always-on PT-IS + No debiasing,0.004133182351555388,,-0.21738892778355484,,-0.742857142857143,,0.3394191620108131,,0.5080133502020026,,0.012443734905167259,,0,1
611,VNM,Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.0007239029376922695,,1.3248469400244172,,0.9714285714285715,,-0.04895627859002971,,-0.07903457820957271,,-0.0019359438864953726,,1,1
612,VNM,Always-on PT-IS + No debiasing + Without persona,0.0041671692136449265,,-0.22085065294148237,,-0.742857142857143,,0.35823245245289215,,0.5266892340095914,,0.01290119876340834,,0,1
613,VNM,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),-0.0006536449608520734,,1.0935938174687667,,0.9142857142857145,,-0.04063666892458073,,-0.0682293914005605,,-0.0016712719439200274,,1,1
614,VNM,Always-on PT-IS + Without persona,-0.0003388563762649968,,0.8452536989599138,,0.6857142857142857,,-0.034481303631359594,,-0.04767078340692166,,-0.0011676909498568033,,1,1
615,VNM,Always-on PT-IS + Without persona + No country prior (a_h=0),-0.0005016798706412168,,0.9269502105822276,,0.5142857142857143,,-0.06198337987211744,,-0.08070666453344799,,-0.0019769014694892006,,1,1
616,VNM,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
617,VNM,No country prior (a_h=0),-0.0004617766800947831,,1.1216086867490886,,0.8,,-0.013279703220721473,,-0.03399215375915077,,-0.0008326343196814467,,1,1
618,VNM,No debiasing,0.0041988970226615185,,-0.23313257863719689,,-0.742857142857143,,0.3654613538793292,,0.5348447418496747,,0.01310096709142311,,0,1
619,VNM,No debiasing + No country prior (a_h=0),-0.00042430603647667514,,1.0658854369493884,,0.8571428571428572,,-0.04571093724979747,,-0.06213434363276704,,-0.0015219743740301772,,1,1
620,VNM,No debiasing + Without persona,0.004080036198225723,,-0.2106290281869953,,-0.742857142857143,,0.3616739402220013,,0.5255451478604662,,0.012873174490536876,,0,1
621,VNM,No debiasing + Without persona + No country prior (a_h=0),-0.0006303352611054941,,1.1395885624655813,,0.9142857142857145,,-0.02423852229430068,,-0.05208739193513523,,-0.0012758753227343211,,1,1
622,VNM,No-IS (consensus only),-0.00013098545464545336,,0.45407822963595784,,0.28571428571428575,,-0.014326890075249565,,-0.019324949909545808,,-0.0004733626658322554,,1,1
623,VNM,No-IS (consensus only) + Always-on PT-IS,-0.00013098545464545336,,0.45407822963595784,,0.28571428571428575,,-0.014326890075249565,,-0.019324949909545808,,-0.0004733626658322554,,1,1
624,VNM,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),-0.00013463570916751738,,0.46349303222208144,,0.17142857142857146,,-0.01870834052472503,,-0.023486451261899077,,-0.0005752982146038921,,1,1
625,VNM,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.003976625242297929,,-0.2472023298804364,,-0.742857142857143,,0.3178080660881051,,0.4811414563365979,,0.011785510621242612,,0,1
626,VNM,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.0001136276690734267,,0.3576851358011848,,0.28571428571428575,,-0.017940144864386554,,-0.02178062597993602,,-0.0005335141992923731,,1,1
627,VNM,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,0.004305223442111268,,-0.20914177944676954,,-0.742857142857143,,0.37651858163432905,,0.5496950171850479,,0.013464723062538042,,0,1
628,VNM,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),-0.0005712442670607748,,1.109785031592483,,0.8571428571428572,,-0.03725324393411,,-0.06126730507871869,,-0.0015007363535827767,,1,1
629,VNM,No-IS (consensus only) + Always-on PT-IS + Without persona,-0.000205868143051742,,0.6753558727308255,,0.5714285714285715,,-0.02185678687630599,,-0.029750999489667862,,-0.000728747680874775,,1,1
630,VNM,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),-0.0001892768090980615,,0.5918075899720128,,0.5142857142857143,,-0.031188717019979606,,-0.03757670021160564,,-0.000920437417359643,,1,1
631,VNM,No-IS (consensus only) + No country prior (a_h=0),-0.00013463570916751738,,0.46349303222208144,,0.17142857142857146,,-0.01870834052472503,,-0.023486451261899077,,-0.0005752982146038921,,1,1
632,VNM,No-IS (consensus only) + No debiasing,0.003976625242297929,,-0.2472023298804364,,-0.742857142857143,,0.3178080660881051,,0.4811414563365979,,0.011785510621242612,,0,1
633,VNM,No-IS (consensus only) + No debiasing + No country prior (a_h=0),-0.0001136276690734267,,0.3576851358011848,,0.28571428571428575,,-0.017940144864386554,,-0.02178062597993602,,-0.0005335141992923731,,1,1
634,VNM,No-IS (consensus only) + No debiasing + Without persona,0.004305223442111268,,-0.20914177944676954,,-0.742857142857143,,0.37651858163432905,,0.5496950171850479,,0.013464723062538042,,0,1
635,VNM,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),-0.0005712442670607748,,1.109785031592483,,0.8571428571428572,,-0.03725324393411,,-0.06126730507871869,,-0.0015007363535827767,,1,1
636,VNM,No-IS (consensus only) + Without persona,-0.000205868143051742,,0.6753558727308255,,0.5714285714285715,,-0.02185678687630599,,-0.029750999489667862,,-0.000728747680874775,,1,1
637,VNM,No-IS (consensus only) + Without persona + No country prior (a_h=0),-0.0001892768090980615,,0.5918075899720128,,0.5142857142857143,,-0.031188717019979606,,-0.03757670021160564,,-0.000920437417359643,,1,1
638,VNM,Without persona,-0.0003107726666716354,,0.8357518539825919,,0.6285714285714287,,-0.045555274211771746,,-0.05674054722854294,,-0.00138985388436208,,1,1
639,VNM,Without persona + No country prior (a_h=0),-0.0004776199853951668,,0.8711807206190274,,0.6285714285714287,,-0.019460063601815847,,-0.04066073473355658,,-0.000995980526638629,,1,1
